cdgo_jzgdo,dscrpcn_jzgdo,cnsctvo_cdgo_dpto,dscrpcn_jzgdo_hmlgdo,cnsctvo_cdgo_cdd,
110013109023,JUZGADO 023 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109024,JUZGADO 024 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109025,JUZGADO 025 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109026,JUZGADO 026 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109027,JUZGADO 027 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109028,JUZGADO 028 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109029,JUZGADO 029 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109030,JUZGADO 030 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109031,JUZGADO 031 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109032,JUZGADO 032 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109033,JUZGADO 033 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109034,JUZGADO 034 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109035,JUZGADO 035 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109036,JUZGADO 036 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109037,JUZGADO 037 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109038,JUZGADO 038 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109039,JUZGADO 039 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109040,JUZGADO 040 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109041,JUZGADO 041 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109042,JUZGADO 042 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109043,JUZGADO 043 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109044,JUZGADO 044 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109045,JUZGADO 045 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109046,JUZGADO 046 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109047,JUZGADO 047 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109048,JUZGADO 048 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109049,JUZGADO 049 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109050,JUZGADO 050 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109051,JUZGADO 051 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109052,JUZGADO 052 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109053,JUZGADO 053 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109054,JUZGADO 054 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109055,JUZGADO 055 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109056,JUZGADO 056 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109057,JUZGADO 057 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109058,JUZGADO 058 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109059,JUZGADO 059 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109060,JUZGADO 060 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109061,JUZGADO 061 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,NULL,3543,
110013109062,JUZGADO 062 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA,15,NULL,3543,
110013109063,JUZGADO 063 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA,15,NULL,3543,
110013109064,JUZGADO 064 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO DE BOGOTA,15,NULL,3543,
110013109401,JUZGADO 001 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,15,JUZGADO PRIMERO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,3543,
110013109402,JUZGADO 002 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,15,JUZGADO SEGUNDO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,3543,
110013109403,JUZGADO 003 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,15,JUZGADO TERCERO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,3543,
110013109404,JUZGADO 004 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,15,JUZGADO CUARTO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,3543,
110013109405,JUZGADO 005 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,15,JUZGADO QUINTO PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,3543,
110013109417,JUZGADO 417 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,15,NULL,3543,
110013109418,JUZGADO 418 PENAL DEL CIRCUITO CON FUNCION DE CONOCIMIENTO TRANSITORIO DE BOGOTA ,15,NULL,3543,
110013110001,JUZGADO 001 DE FAMILIA DE BOGOTA ,15,JUZGADO PRIMERO DE FAMILIA DE BOGOTA ,3543,
110013110002,JUZGADO 002 DE FAMILIA DE BOGOTA ,15,JUZGADO SEGUNDO DE FAMILIA DE BOGOTA ,3543,
110013110003,JUZGADO 003 DE FAMILIA DE BOGOTA ,15,JUZGADO TERCERO DE FAMILIA DE BOGOTA ,3543,
110013110004,JUZGADO 004 DE FAMILIA DE BOGOTA ,15,JUZGADO CUARTO DE FAMILIA DE BOGOTA ,3543,
110013110005,JUZGADO 005 DE FAMILIA DE BOGOTA ,15,JUZGADO QUINTO DE FAMILIA DE BOGOTA ,3543,
110013110006,JUZGADO 006 DE FAMILIA DE BOGOTA ,15,JUZGADO SEXTO DE FAMILIA DE BOGOTA ,3543,
110013110007,JUZGADO 007 DE FAMILIA DE BOGOTA ,15,JUZGADO SEPTIMO DE FAMILIA DE BOGOTA ,3543,
110013110008,JUZGADO 008 DE FAMILIA DE BOGOTA ,15,JUZGADO OCTAVO DE FAMILIA DE BOGOTA ,3543,
110013110009,JUZGADO 009 DE FAMILIA DE BOGOTA ,15,JUZGADO NOVENO DE FAMILIA DE BOGOTA ,3543,
110013110010,JUZGADO 010 DE FAMILIA DE BOGOTA ,15,JUZGADO DECIMO DE FAMILIA DE BOGOTA ,3543,
110013110011,JUZGADO 011 DE FAMILIA DE BOGOTA ,15,JUZGADO ONCE DE FAMILIA DE BOGOTA ,3543,
110013110012,JUZGADO 012 DE FAMILIA DE BOGOTA ,15,JUZGADO DOCE DE FAMILIA DE BOGOTA ,3543,
110013110013,JUZGADO 013 DE FAMILIA DE BOGOTA ,15,JUZGADO TRECE DE FAMILIA DE BOGOTA ,3543,
110013110014,JUZGADO 014 DE FAMILIA DE BOGOTA ,15,JUZGADO CATORCE DE FAMILIA DE BOGOTA ,3543,
110013110015,JUZGADO 015 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110016,JUZGADO 016 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110017,JUZGADO 017 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110018,JUZGADO 018 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110019,JUZGADO 019 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110020,JUZGADO 020 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110021,JUZGADO 021 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110022,JUZGADO 022 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110023,JUZGADO 023 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110024,JUZGADO 024 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110025,JUZGADO 025 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110026,JUZGADO 026 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110027,JUZGADO 027 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110028,JUZGADO 028 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110029,JUZGADO 029 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110030,JUZGADO 030 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110031,JUZGADO 031 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110032,JUZGADO 032 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110033,JUZGADO 033 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110034,JUZGADO 034 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110035,JUZGADO 035 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110036,JUZGADO 036 DE FAMILIA DEL CIRCUITO DE BOGOTA ,15,NULL,3543,
110013110037,JUZGADO 037 DE FAMILIA DE BOGOTA ,15,NULL,3543,
110013110038,JUZGADO 038 DE FAMILIA DE BOGOTA,15,NULL,3543,
110013110039,JUZGADO 039 DE FAMILIA DE BOGOTA,15,NULL,3543,
110013118001,JUZGADO 001 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,JUZGADO PRIMERO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,3543,
110013118002,JUZGADO 002 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,JUZGADO SEGUNDO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,3543,
110013118003,JUZGADO 003 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,JUZGADO TERCERO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,3543,
110013118004,JUZGADO 004 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,JUZGADO CUARTO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,3543,
110013118005,JUZGADO 005 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,JUZGADO QUINTO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,3543,
110013118006,JUZGADO 006 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,JUZGADO SEXTO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,3543,
110013118007,JUZGADO 007 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,JUZGADO SEPTIMO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,3543,
110013118008,JUZGADO 008 PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,15,JUZGADO OCTAVO PENAL DE CIRCUITO PARA ADOLESCENTES CON FUNCION DE CONOCIMIENTO DE BOGOTA ,3543,
110013120001,JUZGADO 001 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA ,15,JUZGADO PRIMERO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA ,3543,
110013120002,JUZGADO 002 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA ,15,JUZGADO SEGUNDO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA ,3543,
110013120003,JUZGADO 003 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA ,15,JUZGADO TERCERO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA ,3543,
110013120004,JUZGADO 004 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA ,15,JUZGADO CUARTO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA ,3543,
110013120005,JUZGADO 005 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA,15,JUZGADO QUINTO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA,3543,
110013120006,JUZGADO 006 PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA,15,JUZGADO SEXTO PENAL DEL CIRCUITO ESPECIALIZADO EN EXTINCION DE DOMINIO DE BOGOTA,3543,
110013187001,JUZGADO 001 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO PRIMERO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187002,JUZGADO 002 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO SEGUNDO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187003,JUZGADO 003 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO TERCERO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187004,JUZGADO 004 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO CUARTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187005,JUZGADO 005 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO QUINTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187006,JUZGADO 006 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO SEXTO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187007,JUZGADO 007 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO SEPTIMO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187008,JUZGADO 008 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO OCTAVO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187009,JUZGADO 009 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO NOVENO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187010,JUZGADO 010 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO DECIMO DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187011,JUZGADO 011 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO ONCE DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187012,JUZGADO 012 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO DOCE DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187013,JUZGADO 013 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO TRECE DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187014,JUZGADO 014 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,JUZGADO CATORCE DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,3543,
110013187015,JUZGADO 015 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187016,JUZGADO 016 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187017,JUZGADO 017 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187018,JUZGADO 018 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187019,JUZGADO 019 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187020,JUZGADO 020 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187021,JUZGADO 021 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187022,JUZGADO 022 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187023,JUZGADO 023 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187024,JUZGADO 024 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187025,JUZGADO 025 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187026,JUZGADO 026 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187027,JUZGADO 027 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187028,JUZGADO 028 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187029,JUZGADO 029 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187030,JUZGADO 030 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187031,JUZGADO 031 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA ,15,NULL,3543,
110013187032,JUZGADO 032 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA,15,NULL,3543,
110013187033,JUZGADO 033 DE EJECUCION DE PENAS Y MEDIDAS DE SEGURIDAD DE BOGOTA,15,NULL,3543,
110013333401,JUZGADO 401 ADMINISTRATIVO TRANSITORIO DE BOGOTA,15,NULL,3543,
110013333402,JUZGADO 402 ADMINISTRATIVO TRANSITORIO DE BOGOTA,15,NULL,3543,
110013333403,JUZGADO 403 ADMINISTRATIVO TRANSITORIO DE BOGOTA ,15,NULL,3543,
110013333404,JUZGADO 404 ADMINISTRATIVO TRANSITORIO DE BOGOTA,15,NULL,3543,
110013333405,JUZGADO 405 ADMINISTRATIVO TRANSITORIO DE BOGOTA,15,NULL,3543,
110013333406,JUZGADO 406 ADMINISTRATIVO TRANSITORIO DE BOGOTA ,15,NULL,3543,
110013333407,JUZGADO 407 ADMINISTRATIVO TRANSITORIO DE BOGOTA,15,NULL,3543,
110013333408,JUZGADO 408 ADMINISTRATIVO TRANSITORIO DE BOGOTA,15,NULL,3543,
110013334001,JUZGADO 001 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,15,JUZGADO PRIMERO ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,3543,
110013334002,JUZGADO 002 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,15,JUZGADO SEGUNDO ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,3543,
110013334003,JUZGADO 003 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,15,JUZGADO TERCERO ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,3543,
110013334004,JUZGADO 04 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,15,NULL,3543,
110013334005,JUZGADO 005 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,15,JUZGADO QUINTO ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,3543,
110013334006,JUZGADO 006 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,15,JUZGADO SEXTO ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,3543,
110013334045,JUZGADO 045 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA ,15,NULL,3543,
110013334068,JUZGADO 068 ADMINISTRATIVO DE LA SECCION PRIMERA DE BOGOTA,15,NULL,3543,
110013335007,JUZGADO 007 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,JUZGADO SEPTIMO ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,3543,
110013335008,JUZGADO 008 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,JUZGADO OCTAVO ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,3543,
110013335009,JUZGADO 009 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,JUZGADO NOVENO ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,3543,
110013335010,JUZGADO 010 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,JUZGADO DECIMO ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,3543,
110013335011,JUZGADO 011 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,JUZGADO ONCE ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,3543,
110013335012,JUZGADO 012 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,JUZGADO DOCE ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,3543,
110013335013,JUZGADO 013 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,JUZGADO TRECE ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,3543,
110013335014,JUZGADO 014 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,JUZGADO CATORCE ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,3543,
110013335015,JUZGADO 015 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335016,JUZGADO 016 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335017,JUZGADO 017 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335018,JUZGADO 018 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335019,JUZGADO 019 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335020,JUZGADO 020 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335021,JUZGADO 021 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335022,JUZGADO 022 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335023,JUZGADO 023 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335024,JUZGADO 024 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335025,JUZGADO 025 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335026,JUZGADO 026 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335027,JUZGADO 027 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335028,JUZGADO 028 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335029,JUZGADO 029 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335030,JUZGADO 030 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335046,JUZGADO 046 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335047,JUZGADO 047 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335048,JUZGADO 048 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335049,JUZGADO 049 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA,15,NULL,3543,
110013335050,JUZGADO 050 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335051,JUZGADO 051 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335052,JUZGADO 052 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335053,JUZGADO 053 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA ,15,NULL,3543,
110013335054,JUZGADO 054 ADMINISTRATIVO DE LA SECCION SEGUNDA DE BOGOTA,15,NULL,3543,
